city;lat;lng;country;iso2;iso3
Sassari;40.73;8.57;Italy;EU;ITA
Olbia;40.9143;9.5151;Italy;EU;ITA
Modena;44.65;10.92;Italy;EU;ITA
Ferrara;44.8504;11.6099;Italy;EU;ITA
Ravenna;44.4204;12.22;Italy;EU;ITA
Treviso;45.67;12.24;Italy;EU;ITA
Verona;45.4404;10.99;Italy;EU;ITA
Udine;46.07;13.24;Italy;EU;ITA
Bolzano;46.5004;11.36;Italy;EU;ITA
Bergamo;45.7004;9.67;Italy;EU;ITA
Salerno;40.6804;14.7699;Italy;EU;ITA
Pescara;42.4554;14.2187;Italy;EU;ITA
Arezzo;43.4617;11.875;Italy;EU;ITA
Siena;43.317;11.35;Italy;EU;ITA
Livorno;43.5511;10.3023;Italy;EU;ITA
Pisa;43.7205;10.4;Italy;EU;ITA
Parma;44.8104;10.32;Italy;EU;ITA
Catania;37.5;15.08;Italy;EU;ITA
Messina;38.2005;15.55;Italy;EU;ITA
Ragusa;36.93;14.73;Italy;EU;ITA
Siracusa;37.0704;15.29;Italy;EU;ITA
Reggio di Calabria;38.115;15.6414;Italy;EU;ITA
Vibo Valentia;38.6666;16.1;Italy;EU;ITA
Crotone;39.0833;17.1233;Italy;EU;ITA
Foggia;41.4605;15.56;Italy;EU;ITA
Barletta;41.32;16.27;Italy;EU;ITA
Taranto;40.5084;17.23;Italy;EU;ITA
Brindisi;40.6403;17.93;Italy;EU;ITA
Lecce;40.3604;18.15;Italy;EU;ITA
Benevento;41.1337;14.75;Italy;EU;ITA
Caserta;41.06;14.3374;Italy;EU;ITA
Saint Helier;49.1833;-2.1;Jersey;EU;JEY
Port Morant;17.891;-76.329;Jamaica;NA;JAM
Kingston;17.9771;-76.7674;Jamaica;NA;JAM
Black River;18.031;-77.852;Jamaica;NA;JAM
Falmouth;18.4796;-77.656;Jamaica;NA;JAM
Lucea;18.443;-78.179;Jamaica;NA;JAM
Mandeville;18.033;-77.5;Jamaica;NA;JAM
May Pen;17.9666;-77.2333;Jamaica;NA;JAM
Montego Bay;18.4667;-77.9167;Jamaica;NA;JAM
Morant Bay;17.8814;-76.4093;Jamaica;NA;JAM
Port Antonio;18.159;-76.38;Jamaica;NA;JAM
Port Maria;18.377;-76.9;Jamaica;NA;JAM
St. Ann's Bay;18.4326;-77.1995;Jamaica;NA;JAM
Savanna-la-Mar;18.164;-77.948;Jamaica;NA;JAM
Spanish Town;17.9833;-76.95;Jamaica;NA;JAM
Half Way Tree;18.0333;-76.8;Jamaica;NA;JAM
‘Ajlūn;32.3333;35.7528;Jordan;AS;JOR
Amman;31.95;35.9333;Jordan;AS;JOR
Ma'an;30.192;35.736;Jordan;AS;JOR
Al Aqabah;29.527;35.0777;Jordan;AS;JOR
Al Mafraq;32.2833;36.2333;Jordan;AS;JOR
Irbid;32.55;35.85;Jordan;AS;JOR
As Salt;32.0392;35.7272;Jordan;AS;JOR
Jarash;32.2808;35.8993;Jordan;AS;JOR
Az Zarqa;32.07;36.1;Jordan;AS;JOR
Al Karak;31.1851;35.7047;Jordan;AS;JOR
At Tafilah;30.8333;35.6;Jordan;AS;JOR
Mādabā;31.716;35.7939;Jordan;AS;JOR
Muroran;42.35;140.98;Japan;AS;JPN
Iwaki;37.0553;140.89;Japan;AS;JPN
Sakata;38.92;139.8501;Japan;AS;JPN
Tottori;35.5004;134.2333;Japan;AS;JPN
Maizuru;35.4504;135.3333;Japan;AS;JPN
Hamamatsu;34.7181;137.7327;Japan;AS;JPN
Takaoka;36.67;137.0;Japan;AS;JPN
Asahikawa;43.755;142.38;Japan;AS;JPN
Tsuruoka;38.7004;139.8302;Japan;AS;JPN
Otaru;43.1887;140.9783;Japan;AS;JPN
Kawagoe;35.9177;139.4911;Japan;AS;JPN
Hachiōji;35.6577;139.3261;Japan;AS;JPN
Hirosaki;40.57;140.47;Japan;AS;JPN
Kure;34.251;132.5656;Japan;AS;JPN
Hachinohe;40.51;141.54;Japan;AS;JPN
Matsumoto;36.2404;137.97;Japan;AS;JPN
Tokyo;35.685;139.7514;Japan;AS;JPN
Tomakomai;42.6504;141.55;Japan;AS;JPN
Obihiro;42.9304;143.17;Japan;AS;JPN
Nagaoka;37.4504;138.86;Japan;AS;JPN
Kōriyama;37.41;140.38;Japan;AS;JPN
Shimonoseki;33.9654;130.9454;Japan;AS;JPN
Sasebo;33.1631;129.7177;Japan;AS;JPN
Kanoya;31.3833;130.85;Japan;AS;JPN
Kitakyūshū;33.8704;130.82;Japan;AS;JPN
Akita;39.71;140.09;Japan;AS;JPN
Aomori;40.825;140.71;Japan;AS;JPN
Chiba;35.6;140.1167;Japan;AS;JPN
Fukui;36.0704;136.22;Japan;AS;JPN
Fukuoka;33.595;130.41;Japan;AS;JPN
Fukushima;37.74;140.47;Japan;AS;JPN
Gifu;35.4231;136.7628;Japan;AS;JPN
Hiroshima;34.3878;132.4429;Japan;AS;JPN
Kagoshima;31.586;130.5611;Japan;AS;JPN
Kanazawa;36.56;136.64;Japan;AS;JPN
Kōbe;34.68;135.17;Japan;AS;JPN
Kōchi;33.5624;133.5375;Japan;AS;JPN
Kōfu;35.6504;138.5833;Japan;AS;JPN
Kumamoto;32.8009;130.7006;Japan;AS;JPN
Kyoto;35.03;135.75;Japan;AS;JPN
Maebashi;36.3927;139.0727;Japan;AS;JPN
Matsue;35.467;133.0666;Japan;AS;JPN
Matsuyama;33.8455;132.7658;Japan;AS;JPN
Mito;36.3704;140.48;Japan;AS;JPN
Miyazaki;31.9182;131.4184;Japan;AS;JPN
Morioka;39.72;141.13;Japan;AS;JPN
Nagano;36.65;138.17;Japan;AS;JPN
Nagasaki;32.765;129.885;Japan;AS;JPN
Nagoya;35.155;136.915;Japan;AS;JPN
Naha;26.2072;127.673;Japan;AS;JPN
Niigata;37.92;139.04;Japan;AS;JPN
Ōita;33.2432;131.5979;Japan;AS;JPN
Okayama;34.672;133.9171;Japan;AS;JPN
Ōsaka;34.75;135.4601;Japan;AS;JPN
Ōtsu;35.0064;135.8674;Japan;AS;JPN
Sapporo;43.075;141.34;Japan;AS;JPN
Sendai;38.2871;141.0217;Japan;AS;JPN
Shizuoka;34.9858;138.3854;Japan;AS;JPN
Takamatsu;34.3447;134.0448;Japan;AS;JPN
Tokushima;34.0674;134.5525;Japan;AS;JPN
Tottori;35.5;134.2333;Japan;AS;JPN
Toyama;36.7;137.23;Japan;AS;JPN
Tsu;34.7171;136.5167;Japan;AS;JPN
Utsunomiya;36.55;139.87;Japan;AS;JPN
Wakayama;34.2231;135.1677;Japan;AS;JPN
Yamagata;38.2705;140.32;Japan;AS;JPN
Yamaguchi;34.1833;131.4667;Japan;AS;JPN
Yokohama;35.32;139.58;Japan;AS;JPN
Saitama;35.9;139.65;Japan;AS;JPN
Saga;33.2333;130.3;Japan;AS;JPN
Kawasaki;35.53;139.705;Japan;AS;JPN
Nara;34.6833;135.8333;Japan;AS;JPN
Kushiro;42.975;144.3747;Japan;AS;JPN
Kitami;43.8504;143.9;Japan;AS;JPN
Hakodate;41.795;140.74;Japan;AS;JPN
Namanga;-2.5396;36.8;Kenya;AF;KEN
Nairobi;-1.2833;36.8167;Kenya;AF;KEN
Moyale;3.52;39.05;Kenya;AF;KEN
Kisumu;-0.09;34.75;Kenya;AF;KEN
Mombasa;-4.04;39.6899;Kenya;AF;KEN
Nyeri;-417;36.951;Kenya;AF;KEN
Garissa;-0.4396;39.67;Kenya;AF;KEN
Kakamega;0.2904;34.73;Kenya;AF;KEN
Nakuru;-0.28;36.07;Kenya;AF;KEN
Witu;-2.3796;40.43;Kenya;AF;KEN
Embu;-0.5196;37.45;Kenya;AF;KEN
Homa Bay;-0.5273;34.4571;Kenya;AF;KEN
Isiolo;0.3546;37.5822;Kenya;AF;KEN
Iten;0.6703;35.5081;Kenya;AF;KEN
Kabarnet;0.4919;35.743;Kenya;AF;KEN
Kajiado;-1.8524;36.7768;Kenya;AF;KEN
Kapenguria;1.2389;35.1119;Kenya;AF;KEN
Kapsabet;0.2039;35.105;Kenya;AF;KEN
Kericho;-0.3596;35.28;Kenya;AF;KEN
Kerugoya;-0.4989;37.2803;Kenya;AF;KEN
Kiambu;-1.1714;36.8356;Kenya;AF;KEN
Kilifi;-3.6096;39.85;Kenya;AF;KEN
Kisii;-0.6696;34.76;Kenya;AF;KEN
Kitale;1.0305;34.9899;Kenya;AF;KEN
Kitui;-1.367;38.0106;Kenya;AF;KEN
Kwale;-4.1737;39.4521;Kenya;AF;KEN
Lamu;-2.262;40.9197;Kenya;AF;KEN
Lodwar;3.1304;35.57;Kenya;AF;KEN
Machakos;-1.5095;37.26;Kenya;AF;KEN
Mandera;3.9414;41.8625;Kenya;AF;KEN
Maralal;1.1105;36.68;Kenya;AF;KEN
Marsabit;2.33;37.98;Kenya;AF;KEN
Meru;0.06;37.64;Kenya;AF;KEN
Migori;-1.0634;34.4731;Kenya;AF;KEN
Murang’a;-721;37.1526;Kenya;AF;KEN
Mwatate;-3.505;38.3772;Kenya;AF;KEN
Narok;-1.0808;35.8711;Kenya;AF;KEN
Nyamira;-0.5633;34.9358;Kenya;AF;KEN
Ol Kalou;-0.2643;36.3788;Kenya;AF;KEN
Rumuruti;0.2725;36.5381;Kenya;AF;KEN
Wajir;1.7504;40.05;Kenya;AF;KEN
Wote;-1.7808;37.6288;Kenya;AF;KEN
Busia;0.4586;34.116;Kenya;AF;KEN
Kathwana;-0.3314;37.8686;Kenya;AF;KEN
Sotik Post;-0.7813;35.3416;Kenya;AF;KEN
Bungoma;0.5704;34.56;Kenya;AF;KEN
Eldoret;0.52;35.27;Kenya;AF;KEN
Hola;-1.4993;40.0301;Kenya;AF;KEN
Karungu;-0.8496;34.15;Kenya;AF;KEN
Siaya;0.0607;34.2881;Kenya;AF;KEN
Naivasha;-0.7096;36.43;Kenya;AF;KEN
Thika;-1.0396;37.09;Kenya;AF;KEN
Konza;-1.7496;37.12;Kenya;AF;KEN
Eldama Ravine;0.0504;35.72;Kenya;AF;KEN
Tsavo;-2.9828;38.4666;Kenya;AF;KEN
Voi;-3.3696;38.57;Kenya;AF;KEN
Nanyuki;0.0204;37.06;Kenya;AF;KEN
Malindi;-3.21;40.1;Kenya;AF;KEN
Kendu Bay;-0.3596;34.64;Kenya;AF;KEN
Mwingi;-0.9296;38.07;Kenya;AF;KEN
Sotik;-0.6796;35.12;Kenya;AF;KEN
Bishkek;42.8731;74.5852;Kyrgyzstan;AS;KGZ
Kara Balta;42.8306;73.8857;Kyrgyzstan;AS;KGZ
Cholpon Ata;42.6513;77.0811;Kyrgyzstan;AS;KGZ
Tash Komur;41.3419;72.2314;Kyrgyzstan;AS;KGZ
Karakol;42.492;78.3818;Kyrgyzstan;AS;KGZ
At Bashy;41.1725;75.7968;Kyrgyzstan;AS;KGZ
Naryn;41.4263;75.9911;Kyrgyzstan;AS;KGZ
Jalal Abad;40.9429;73.0025;Kyrgyzstan;AS;KGZ
Kok Yangak;41.0307;73.2058;Kyrgyzstan;AS;KGZ
Toktogul;41.8826;72.9372;Kyrgyzstan;AS;KGZ
Talas;42.5184;72.2429;Kyrgyzstan;AS;KGZ
Osh;40.5404;72.79;Kyrgyzstan;AS;KGZ
Balykchy;42.456;76.1854;Kyrgyzstan;AS;KGZ
Tokmak;42.8299;75.2846;Kyrgyzstan;AS;KGZ
Batken;40.0626;70.8194;Kyrgyzstan;AS;KGZ
Phnom Penh;11.55;104.9166;Cambodia;AS;KHM
Ta Khmau;11.4833;104.95;Cambodia;AS;KHM
Sihanoukville;10.6359;103.5017;Cambodia;AS;KHM
Pursat;12.5337;103.9167;Cambodia;AS;KHM
Prey Veng;11.484;105.324;Cambodia;AS;KHM
Siem Reap;13.3666;103.85;Cambodia;AS;KHM
Stoeng Treng;13.523;105.974;Cambodia;AS;KHM
Svay Rieng;11.08;105.801;Cambodia;AS;KHM
Takéo;10.9838;104.7833;Cambodia;AS;KHM
Battambang;13.1;103.2;Cambodia;AS;KHM
Kampong Cham;12.0004;105.45;Cambodia;AS;KHM
Kompong Chhnang;12.2505;104.6666;Cambodia;AS;KHM
Kampong Spoe;11.452;104.519;Cambodia;AS;KHM
Kampong Thom;12.7111;104.8887;Cambodia;AS;KHM
Kampot;10.6171;104.1833;Cambodia;AS;KHM
Krong Koh Kong;11.6175;102.9849;Cambodia;AS;KHM
Kracheh;12.469;106.024;Cambodia;AS;KHM
Krong Kep;10.4829;104.3167;Cambodia;AS;KHM
Pailin;12.8489;102.6093;Cambodia;AS;KHM
Kampong Thum;12.712;104.889;Cambodia;AS;KHM
Lumphat;13.507;106.981;Cambodia;AS;KHM
Banlung;13.7394;106.9873;Cambodia;AS;KHM
Samraong;14.1817;103.5176;Cambodia;AS;KHM
Senmonorom;12.45;107.2;Cambodia;AS;KHM
Sisophon;13.5838;102.9833;Cambodia;AS;KHM
Suong;11.9118;105.6582;Cambodia;AS;KHM
Phnum Tbeng Meanchey;13.8167;104.9667;Cambodia;AS;KHM
Tarawa;1.3382;173.0176;Kiribati;OC;KIR
Moroni;-11.7042;43.2402;Comoros;AF;COM
Basseterre;17.302;-62.717;Saint Kitts And Nevis;NA;KNA
Pyongsan;38.3367;126.3866;Korea, North;AS;PRK
Kimhyonggwon;40.8175;128.1553;Korea, North;AS;PRK
Chongju;39.6813;125.2163;Korea, North;AS;PRK
Ongjin;37.9371;125.3571;Korea, North;AS;PRK
Chongjin;41.7846;129.79;Korea, North;AS;PRK
Chosan;40.8255;125.8008;Korea, North;AS;PRK
Changyon;38.2517;125.1021;Korea, North;AS;PRK
Hamhung;39.9101;127.5454;Korea, North;AS;PRK
Sunchon;39.4236;125.939;Korea, North;AS;PRK
Kilchu;40.9604;129.3204;Korea, North;AS;PRK
Taedong;40.6171;125.4501;Korea, North;AS;PRK
Sariwon;38.507;125.762;Korea, North;AS;PRK
P’yŏngsŏng;39.2464;125.8719;Korea, North;AS;PRK
Wonsan;39.1605;127.4308;Korea, North;AS;PRK
Munchon;39.3813;127.2517;Korea, North;AS;PRK
Manpo;41.1454;126.2958;Korea, North;AS;PRK
Sinuiju;40.0859;124.4213;Korea, North;AS;PRK
Sin-Ni;39.488;125.464;Korea, North;AS;PRK
Musan;42.2304;129.2304;Korea, North;AS;PRK
Kaesong;37.964;126.5644;Korea, North;AS;PRK
Kimchaek;40.6723;129.2027;Korea, North;AS;PRK
Hungnam;39.8231;127.6232;Korea, North;AS;PRK
Haeju;38.0394;125.7144;Korea, North;AS;PRK
Kanggye;40.9732;126.6032;Korea, North;AS;PRK
Hyeson;41.3927;128.1927;Korea, North;AS;PRK
Rajin;42.2489;130.3003;Korea, North;AS;PRK
Sonbong;42.3377;130.4027;Korea, North;AS;PRK
Pyongyang;39.0194;125.7547;Korea, North;AS;PRK
Nampo;38.7669;125.4524;Korea, North;AS;PRK
Gyeongju;35.8428;129.2117;Korea, South;AS;KOR
Iksan;35.941;126.9454;Korea, South;AS;KOR
Songnam;37.4386;127.1378;Korea, South;AS;KOR
Ulsan;35.5467;129.317;Korea, South;AS;KOR
Wonju;37.3551;127.9396;Korea, South;AS;KOR
Seoul;37.5663;126.9997;Korea, South;AS;KOR
Ansan;37.3481;126.8595;Korea, South;AS;KOR
Gunsan;35.9818;126.716;Korea, South;AS;KOR
Jeju;33.5101;126.5219;Korea, South;AS;KOR
Busan;35.0951;129.01;Korea, South;AS;KOR
Incheon;37.4761;126.6422;Korea, South;AS;KOR
Daegu;35.8668;128.607;Korea, South;AS;KOR
Gwangju;35.171;126.9104;Korea, South;AS;KOR
Daejeon;36.3355;127.425;Korea, South;AS;KOR
Changwon;35.2191;128.5836;Korea, South;AS;KOR
Sokcho;38.2087;128.5912;Korea, South;AS;KOR
Eumseong;36.9353;127.6897;Korea, South;AS;KOR
Chuncheon;37.8747;127.7342;Korea, South;AS;KOR
Goyang;37.6527;126.8372;Korea, South;AS;KOR
Pohang;36.0209;129.3715;Korea, South;AS;KOR
Puch'on;37.4989;126.7831;Korea, South;AS;KOR
Cheongju;36.6439;127.5012;Korea, South;AS;KOR
Mokpo;34.8068;126.3958;Korea, South;AS;KOR
Yeosu;34.7368;127.7458;Korea, South;AS;KOR
Hongseong;36.6009;126.665;Korea, South;AS;KOR
Muan;34.9897;126.4714;Korea, South;AS;KOR
Andong;36.5659;128.725;Korea, South;AS;KOR
Suwon;37.2578;127.0109;Korea, South;AS;KOR
Sejong;36.6092;127.2919;Korea, South;AS;KOR
Gangneung;37.7559;128.8962;Korea, South;AS;KOR
Jeonju;35.8314;127.1404;Korea, South;AS;KOR
Al Ahmadi;29.0769;48.0838;Kuwait;AS;KWT
Al Jahra;29.3375;47.6581;Kuwait;AS;KWT
Kuwait;29.3697;47.9783;Kuwait;AS;KWT
George Town;19.2804;-81.33;Cayman Islands;NA;CYM
Pago Pago;-14.274;-170.7046;American Samoa;OC;ASM
Hagåtña;13.4745;144.7504;Guam;OC;GUM
Maina;13.4692;144.7332;Guam;OC;GUM
Capitol Hill;15.2137;145.7546;Northern Mariana Islands;OC;MNP
Renton;47.4758;-122.1905;United States;NA;USA
Chehalis;46.6637;-122.9647;United States;NA;USA
Mercer Island;47.5625;-122.2265;United States;NA;USA
Lynnwood;47.8285;-122.3034;United States;NA;USA
Centralia;46.7226;-122.9695;United States;NA;USA
Mountlake Terrace;47.792;-122.3076;United States;NA;USA
Seattle;47.6211;-122.3244;United States;NA;USA
Liberty Lake;47.6687;-117.1032;United States;NA;USA
Airway Heights;47.6459;-117.5792;United States;NA;USA
Brier;47.7922;-122.2734;United States;NA;USA
Port Townsend;48.122;-122.7872;United States;NA;USA
Oak Harbor;48.2965;-122.633;United States;NA;USA
Anacortes;48.4878;-122.6292;United States;NA;USA
Grandview;46.2431;-119.9084;United States;NA;USA
Quincy;47.2345;-119.852;United States;NA;USA
Kelso;46.1248;-122.8908;United States;NA;USA
Cheney;47.4902;-117.5789;United States;NA;USA
Lacey;47.045;-122.7931;United States;NA;USA
Sultan;47.8702;-121.8041;United States;NA;USA
Edmonds;47.8114;-122.3533;United States;NA;USA
Lake Forest Park;47.7596;-122.2879;United States;NA;USA
Yakima;46.5923;-120.5496;United States;NA;USA
Pacific;47.261;-122.2507;United States;NA;USA
Lynden;48.9503;-122.4544;United States;NA;USA
Federal Way;47.309;-122.3359;United States;NA;USA
Mill Creek;47.8633;-122.2034;United States;NA;USA
Lakewood;47.1628;-122.5299;United States;NA;USA
Port Angeles;48.1142;-123.4565;United States;NA;USA
Longview;46.146;-122.963;United States;NA;USA
Wapato;46.4434;-120.4215;United States;NA;USA
Arlington;48.1697;-122.1446;United States;NA;USA
Sammamish;47.6019;-122.0419;United States;NA;USA
Covington;47.3668;-122.1044;United States;NA;USA
Wenatchee;47.4338;-120.3285;United States;NA;USA
Mattawa;46.7364;-119.9019;United States;NA;USA
Selah;46.6482;-120.5389;United States;NA;USA
Omak;48.4227;-119.5159;United States;NA;USA
Sedro-Woolley;48.5113;-122.232;United States;NA;USA
Sunnyside;46.3159;-120.0058;United States;NA;USA
Normandy Park;47.4344;-122.3436;United States;NA;USA
SeaTac;47.4445;-122.2986;United States;NA;USA
Steilacoom;47.17;-122.5935;United States;NA;USA
Ridgefield;45.8116;-122.7052;United States;NA;USA
Kennewick;46.1979;-119.1732;United States;NA;USA
Pullman;46.7342;-117.1661;United States;NA;USA
West Richland;46.3115;-119.3997;United States;NA;USA
Colville;48.5454;-117.8986;United States;NA;USA
Prosser;46.2066;-119.7662;United States;NA;USA
Maple Valley;47.366;-122.0369;United States;NA;USA
Auburn;47.3041;-122.211;United States;NA;USA
Connell;46.6626;-118.8404;United States;NA;USA
Bainbridge Island;47.6439;-122.5434;United States;NA;USA
Edgewood;47.2309;-122.2832;United States;NA;USA
Burlington;48.4677;-122.3298;United States;NA;USA
Othello;46.8222;-119.1651;United States;NA;USA
University Place;47.2148;-122.546;United States;NA;USA
Poulsbo;47.7417;-122.6407;United States;NA;USA
Hoquiam;46.9863;-123.9023;United States;NA;USA
Ephrata;47.3119;-119.5344;United States;NA;USA
Kent;47.3887;-122.2128;United States;NA;USA
Mukilteo;47.9094;-122.3035;United States;NA;USA
Kirkland;47.6997;-122.2041;United States;NA;USA
Redmond;47.6762;-122.1166;United States;NA;USA
Tukwila;47.4748;-122.2727;United States;NA;USA
Yelm;46.9398;-122.6261;United States;NA;USA
Olympia;47.0418;-122.8959;United States;NA;USA
Fife;47.2328;-122.3517;United States;NA;USA
Port Orchard;47.516;-122.6615;United States;NA;USA
Bremerton;47.5436;-122.7122;United States;NA;USA
Lake Stevens;48.0029;-122.096;United States;NA;USA
Montesano;47.0102;-123.5858;United States;NA;USA
Tacoma;47.2431;-122.4531;United States;NA;USA
Woodinville;47.7569;-122.1478;United States;NA;USA
Ocean Shores;46.9685;-124.1521;United States;NA;USA
Sequim;48.0747;-123.0944;United States;NA;USA
Moses Lake;47.1285;-119.2741;United States;NA;USA
Puyallup;47.1794;-122.2902;United States;NA;USA
Sumner;47.2189;-122.2338;United States;NA;USA
Walla Walla;46.067;-118.3365;United States;NA;USA
Bothell;47.7736;-122.2044;United States;NA;USA
Tumwater;46.989;-122.9172;United States;NA;USA
Duvall;47.7354;-121.9725;United States;NA;USA
Monroe;47.8596;-121.9853;United States;NA;USA
Clarkston;46.4152;-117.0502;United States;NA;USA
Gig Harbor;47.3353;-122.5968;United States;NA;USA
Des Moines;47.3914;-122.3154;United States;NA;USA
Snohomish;47.9277;-122.097;United States;NA;USA
Richland;46.2826;-119.2938;United States;NA;USA
Woodland;45.9149;-122.7504;United States;NA;USA
Washougal;45.5812;-122.3433;United States;NA;USA
Bonney Lake;47.1788;-122.1699;United States;NA;USA
Spokane Valley;47.6625;-117.2346;United States;NA;USA
Bellevue;47.5953;-122.1551;United States;NA;USA
Marysville;48.0809;-122.1558;United States;NA;USA
Newcastle;47.5303;-122.1633;United States;NA;USA
North Bend;47.4898;-121.7738;United States;NA;USA
Snoqualmie;47.5293;-121.8412;United States;NA;USA
Enumclaw;47.2017;-121.9897;United States;NA;USA
Shelton;47.2188;-123.1127;United States;NA;USA
Bellingham;48.7543;-122.4687;United States;NA;USA
Kenmore;47.7532;-122.2459;United States;NA;USA
Ellensburg;46.9994;-120.547;United States;NA;USA
DuPont;47.1079;-122.6496;United States;NA;USA
Granite Falls;48.0874;-121.9704;United States;NA;USA
Milton;47.2522;-122.3154;United States;NA;USA
Stanwood;48.2448;-122.3431;United States;NA;USA
East Wenatchee;47.4172;-120.2809;United States;NA;USA
Spokane;47.6671;-117.433;United States;NA;USA
Chelan;47.8417;-120.027;United States;NA;USA
Camas;45.6003;-122.4306;United States;NA;USA
Blaine;48.9839;-122.7414;United States;NA;USA
Union Gap;46.5567;-120.4969;United States;NA;USA
Pasco;46.2503;-119.1298;United States;NA;USA
Issaquah;47.5421;-122.0445;United States;NA;USA
Toppenish;46.3807;-120.3124;United States;NA;USA
Orting;47.0966;-122.2111;United States;NA;USA
Fircrest;47.2308;-122.5157;United States;NA;USA
Vancouver;45.6352;-122.597;United States;NA;USA
Battle Ground;45.7764;-122.5413;United States;NA;USA
College Place;46.0431;-118.3869;United States;NA;USA
Mount Vernon;48.4202;-122.3116;United States;NA;USA
Ferndale;48.8525;-122.5892;United States;NA;USA
Aberdeen;46.9757;-123.8095;United States;NA;USA
Shoreline;47.7564;-122.3426;United States;NA;USA
Everett;47.9524;-122.167;United States;NA;USA
Burien;47.4762;-122.3393;United States;NA;USA
Manassas Park;38.7719;-77.445;United States;NA;USA
Fairfax;38.8531;-77.2997;United States;NA;USA
Big Stone Gap;36.8627;-82.7768;United States;NA;USA
Waynesboro;38.0674;-78.9013;United States;NA;USA
Lexington;37.7825;-79.444;United States;NA;USA
Winchester;39.1735;-78.1746;United States;NA;USA
Orange;38.2486;-78.1127;United States;NA;USA
Strasburg;38.9961;-78.3549;United States;NA;USA
Radford;37.1229;-80.5587;United States;NA;USA
Richmond;37.5295;-77.4756;United States;NA;USA
Virginia Beach;36.7335;-76.0435;United States;NA;USA
Herndon;38.97;-77.3867;United States;NA;USA
Chesapeake;36.6778;-76.3024;United States;NA;USA
Purcellville;39.1378;-77.711;United States;NA;USA
Covington;37.7786;-79.9868;United States;NA;USA
Charlottesville;38.0375;-78.4855;United States;NA;USA
Smithfield;36.9754;-76.6162;United States;NA;USA
Norfolk;36.8945;-76.259;United States;NA;USA
Dumfries;38.567;-77.3233;United States;NA;USA
Petersburg;37.2043;-77.3913;United States;NA;USA
Falls Church;38.8847;-77.1751;United States;NA;USA
Rocky Mount;37.0045;-79.8854;United States;NA;USA
Galax;36.666;-80.9176;United States;NA;USA
Farmville;37.2968;-78.3993;United States;NA;USA
Martinsville;36.6827;-79.8636;United States;NA;USA
Danville;36.5831;-79.4088;United States;NA;USA
Manassas;38.7479;-77.4839;United States;NA;USA
Suffolk;36.6953;-76.6398;United States;NA;USA
Harrisonburg;38.4362;-78.8735;United States;NA;USA
Fredericksburg;38.2992;-77.4872;United States;NA;USA
Warrenton;38.7176;-77.7975;United States;NA;USA
Marion;36.8389;-81.5135;United States;NA;USA
Broadway;38.6082;-78.8017;United States;NA;USA
Bridgewater;38.3863;-78.9675;United States;NA;USA
Culpeper;38.4705;-78.0001;United States;NA;USA
Vinton;37.2745;-79.8888;United States;NA;USA
Blacksburg;37.23;-80.428;United States;NA;USA
Portsmouth;36.8468;-76.354;United States;NA;USA
Newport News;37.1051;-76.5185;United States;NA;USA
Salem;37.2864;-80.0555;United States;NA;USA
Leesburg;39.1058;-77.5544;United States;NA;USA
Pulaski;37.0528;-80.7624;United States;NA;USA
Staunton;38.1593;-79.0611;United States;NA;USA
Wytheville;36.953;-81.0881;United States;NA;USA
Bristol;36.6179;-82.1607;United States;NA;USA
Ashland;37.7596;-77.4715;United States;NA;USA
Hampton;37.0551;-76.3629;United States;NA;USA
Roanoke;37.2785;-79.958;United States;NA;USA
Williamsburg;37.2693;-76.7076;United States;NA;USA
Front Royal;38.926;-78.1838;United States;NA;USA
Alexandria;38.8185;-77.0861;United States;NA;USA
Norton;36.9314;-82.6262;United States;NA;USA
Vienna;38.8996;-77.2597;United States;NA;USA
Lynchburg;37.4003;-79.1908;United States;NA;USA
Emporia;36.6953;-77.5356;United States;NA;USA
Woodstock;38.875;-78.516;United States;NA;USA
Richlands;37.0879;-81.808;United States;NA;USA
Poquoson;37.1318;-76.3569;United States;NA;USA
Bedford;37.336;-79.5179;United States;NA;USA
Abingdon;36.7089;-81.9713;United States;NA;USA
Franklin;36.6831;-76.9386;United States;NA;USA
Hopewell;37.2914;-77.2985;United States;NA;USA
Buena Vista;37.7319;-79.3569;United States;NA;USA
South Boston;36.7131;-78.9135;United States;NA;USA
Christiansburg;37.1411;-80.4028;United States;NA;USA
Colonial Heights;37.265;-77.3969;United States;NA;USA
Newark;39.6776;-75.7573;United States;NA;USA
Milford;38.9091;-75.4224;United States;NA;USA
Middletown;39.4452;-75.7165;United States;NA;USA
Millsboro;38.5866;-75.3019;United States;NA;USA
Seaford;38.6539;-75.6117;United States;NA;USA
Lewes;38.7784;-75.1455;United States;NA;USA
Elsmere;39.7385;-75.5946;United States;NA;USA
Georgetown;38.6899;-75.3872;United States;NA;USA
Wilmington;39.7415;-75.5413;United States;NA;USA
Ocean View;38.5357;-75.0991;United States;NA;USA
Dover;39.1603;-75.5203;United States;NA;USA
New Castle;39.6685;-75.5693;United States;NA;USA
Smyrna;39.2922;-75.6077;United States;NA;USA
Washington;38.9047;-77.0163;United States;NA;USA
Kaukauna;44.2776;-88.2644;United States;NA;USA
Oconomowoc;43.0994;-88.4951;United States;NA;USA
Verona;42.9886;-89.5378;United States;NA;USA
Platteville;42.7279;-90.4676;United States;NA;USA
Rice Lake;45.4864;-91.7447;United States;NA;USA
